 90            50 
       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99
       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5
          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5
          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5
          25.5       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99
       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99
          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5          25.5      25.60739      25.64276      25.65933      25.66832         25.67      25.66875      25.66732      25.66801
      25.67257       25.6803      25.68386       25.6825      25.67723      25.67515      25.67846      25.68412      25.68616      25.68683      25.68703      25.68711      25.68717      25.68717      25.68698      25.68622      25.68418      25.67971       25.6725      25.66922
      25.67042      25.67436      25.67874      25.68081      25.68571      25.69746      25.71486      25.73162      25.74545       25.7577      25.76915      25.78025      25.79137      25.80282      25.81498      25.82833      25.84359      25.86186      25.88475      25.91399
      25.94664       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99
       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99          25.5          25.5
      25.62916      25.68282      25.70957      25.72484      25.73428      25.74032      25.74417      25.74657      25.74817      25.74979      25.75316      25.76294      25.79522      25.81643      25.83125      25.83979      25.83875      25.83351      25.82837      25.82799
       25.8378      25.86044       25.8683      25.86762      25.86182      25.85914      25.86213      25.86755      25.86931      25.86976      25.86983      25.86988      25.87002      25.87019      25.87016      25.86937      25.86645      25.85788      25.83689       25.8298
      25.83395      25.84407      25.85557      25.86391       25.8768      25.89957      25.93054      25.96132       25.9874      26.01097      26.03322      26.05491      26.07665      26.09899       26.1226      26.14834      26.17748      26.21202      26.25563      26.31632
      26.41655       26.6366       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99
       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99          25.5          25.5      25.66003      25.74327
      25.82944      25.88808      25.92596      25.95069      25.96704      25.97781      25.98471      25.98887      25.99121      25.99272      25.99475      25.99916      26.00682      26.01304       26.0179      26.01668      26.00753      25.99407      25.98063      25.97376
       25.9861      26.04569      26.05187      26.05134      26.04932      26.04743      26.04622      26.04548      26.04465      26.04395      26.04354      26.04347      26.04375      26.04429      26.04497       26.0455       26.0451      26.03897      25.98331      25.97512
      25.98743      26.00826      26.03139      26.05251      26.07697      26.11027      26.15097       26.1909      26.22686      26.26041      26.29256      26.32409      26.35571      26.38811      26.42212      26.45878      26.49954      26.54641      26.60234      26.67142
       26.7576      26.85203       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99
       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99          25.5          25.5      25.68387      25.78261      25.89196      25.97841
      26.05247      26.10941      26.15078       26.1801      26.20049      26.21427      26.22305      26.22802      26.23011      26.23016      26.22901      26.22732      26.22492      26.22008      26.21155       26.1973       26.1765      26.15058      26.12236      26.09646
      26.08013      26.08195      26.08124      26.07962      26.07758       26.0755      26.07362      26.07203      26.07074      26.06983      26.06933      26.06927      26.06963      26.07035      26.07133      26.07241      26.07341      26.07416      26.07545      26.09609
      26.12844      26.16609      26.20508      26.24358      26.28273       26.3266       26.3735      26.41967      26.46382      26.50619      26.54733      26.58789      26.62853      26.67001       26.7132      26.75919      26.80935      26.86539      26.92931      27.00271
      27.08381      27.15664       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99
       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99          25.5          25.5          25.5          25.5          25.5          25.5          25.5      25.71391      25.82391      25.94747      26.04877      26.14154      26.22082
